,subj,condition,yvalue,decision-maker-ID,colour
186,resnet50_l2_eps5,3,0.50625,resnet50_l2_eps5,
187,resnet50_l2_eps5,5,0.26875,resnet50_l2_eps5,
188,resnet50_l2_eps5,7,0.2125,resnet50_l2_eps5,
189,resnet50_l2_eps5,10,0.13125,resnet50_l2_eps5,
190,resnet50_l2_eps5,15,0.13125,resnet50_l2_eps5,
191,resnet50_l2_eps5,40,0.1,resnet50_l2_eps5,
192,wide_resnet50_2_l2_eps0,0,0.9875,wide_resnet50_2_l2_eps0,
193,wide_resnet50_2_l2_eps0,1,0.93125,wide_resnet50_2_l2_eps0,
194,wide_resnet50_2_l2_eps0,3,0.66875,wide_resnet50_2_l2_eps0,
195,wide_resnet50_2_l2_eps0,5,0.275,wide_resnet50_2_l2_eps0,
196,wide_resnet50_2_l2_eps0,7,0.2,wide_resnet50_2_l2_eps0,
197,wide_resnet50_2_l2_eps0,10,0.0625,wide_resnet50_2_l2_eps0,
198,wide_resnet50_2_l2_eps0,15,0.0625,wide_resnet50_2_l2_eps0,
199,wide_resnet50_2_l2_eps0,40,0.0625,wide_resnet50_2_l2_eps0,
200,wide_resnet50_2_l2_eps0_01,0,0.98125,wide_resnet50_2_l2_eps0_01,
201,wide_resnet50_2_l2_eps0_01,1,0.9375,wide_resnet50_2_l2_eps0_01,
202,wide_resnet50_2_l2_eps0_01,3,0.625,wide_resnet50_2_l2_eps0_01,
203,wide_resnet50_2_l2_eps0_01,5,0.29375,wide_resnet50_2_l2_eps0_01,
204,wide_resnet50_2_l2_eps0_01,7,0.23125,wide_resnet50_2_l2_eps0_01,
205,wide_resnet50_2_l2_eps0_01,10,0.1,wide_resnet50_2_l2_eps0_01,
206,wide_resnet50_2_l2_eps0_01,15,0.05625,wide_resnet50_2_l2_eps0_01,
207,wide_resnet50_2_l2_eps0_01,40,0.08125,wide_resnet50_2_l2_eps0_01,
208,wide_resnet50_2_l2_eps0_03,0,0.9875,wide_resnet50_2_l2_eps0_03,
209,wide_resnet50_2_l2_eps0_03,1,0.95,wide_resnet50_2_l2_eps0_03,
210,wide_resnet50_2_l2_eps0_03,3,0.66875,wide_resnet50_2_l2_eps0_03,
211,wide_resnet50_2_l2_eps0_03,5,0.4,wide_resnet50_2_l2_eps0_03,
212,wide_resnet50_2_l2_eps0_03,7,0.29375,wide_resnet50_2_l2_eps0_03,
213,wide_resnet50_2_l2_eps0_03,10,0.075,wide_resnet50_2_l2_eps0_03,
214,wide_resnet50_2_l2_eps0_03,15,0.075,wide_resnet50_2_l2_eps0_03,
215,wide_resnet50_2_l2_eps0_03,40,0.075,wide_resnet50_2_l2_eps0_03,
216,wide_resnet50_2_l2_eps0_05,0,0.98125,wide_resnet50_2_l2_eps0_05,
217,wide_resnet50_2_l2_eps0_05,1,0.9375,wide_resnet50_2_l2_eps0_05,
218,wide_resnet50_2_l2_eps0_05,3,0.6625,wide_resnet50_2_l2_eps0_05,
219,wide_resnet50_2_l2_eps0_05,5,0.34375,wide_resnet50_2_l2_eps0_05,
220,wide_resnet50_2_l2_eps0_05,7,0.20625,wide_resnet50_2_l2_eps0_05,
221,wide_resnet50_2_l2_eps0_05,10,0.1125,wide_resnet50_2_l2_eps0_05,
222,wide_resnet50_2_l2_eps0_05,15,0.025,wide_resnet50_2_l2_eps0_05,
223,wide_resnet50_2_l2_eps0_05,40,0.0625,wide_resnet50_2_l2_eps0_05,
224,wide_resnet50_2_l2_eps0_1,0,0.975,wide_resnet50_2_l2_eps0_1,
225,wide_resnet50_2_l2_eps0_1,1,0.9125,wide_resnet50_2_l2_eps0_1,
226,wide_resnet50_2_l2_eps0_1,3,0.5875,wide_resnet50_2_l2_eps0_1,
227,wide_resnet50_2_l2_eps0_1,5,0.3125,wide_resnet50_2_l2_eps0_1,
228,wide_resnet50_2_l2_eps0_1,7,0.2,wide_resnet50_2_l2_eps0_1,
229,wide_resnet50_2_l2_eps0_1,10,0.0875,wide_resnet50_2_l2_eps0_1,
230,wide_resnet50_2_l2_eps0_1,15,0.08125,wide_resnet50_2_l2_eps0_1,
231,wide_resnet50_2_l2_eps0_1,40,0.08125,wide_resnet50_2_l2_eps0_1,
232,wide_resnet50_2_l2_eps0_25,0,0.98125,wide_resnet50_2_l2_eps0_25,
233,wide_resnet50_2_l2_eps0_25,1,0.9,wide_resnet50_2_l2_eps0_25,
234,wide_resnet50_2_l2_eps0_25,3,0.64375,wide_resnet50_2_l2_eps0_25,
235,wide_resnet50_2_l2_eps0_25,5,0.35,wide_resnet50_2_l2_eps0_25,
236,wide_resnet50_2_l2_eps0_25,7,0.23125,wide_resnet50_2_l2_eps0_25,
237,wide_resnet50_2_l2_eps0_25,10,0.10625,wide_resnet50_2_l2_eps0_25,
238,wide_resnet50_2_l2_eps0_25,15,0.075,wide_resnet50_2_l2_eps0_25,
239,wide_resnet50_2_l2_eps0_25,40,0.08125,wide_resnet50_2_l2_eps0_25,
240,wide_resnet50_2_l2_eps0_5,0,0.975,wide_resnet50_2_l2_eps0_5,
241,wide_resnet50_2_l2_eps0_5,1,0.93125,wide_resnet50_2_l2_eps0_5,
242,wide_resnet50_2_l2_eps0_5,3,0.6125,wide_resnet50_2_l2_eps0_5,
243,wide_resnet50_2_l2_eps0_5,5,0.30625,wide_resnet50_2_l2_eps0_5,
244,wide_resnet50_2_l2_eps0_5,7,0.21875,wide_resnet50_2_l2_eps0_5,
245,wide_resnet50_2_l2_eps0_5,10,0.1,wide_resnet50_2_l2_eps0_5,
246,wide_resnet50_2_l2_eps0_5,15,0.06875,wide_resnet50_2_l2_eps0_5,
247,wide_resnet50_2_l2_eps0_5,40,0.0875,wide_resnet50_2_l2_eps0_5,
248,wide_resnet50_2_l2_eps1,0,0.975,wide_resnet50_2_l2_eps1,
249,wide_resnet50_2_l2_eps1,1,0.91875,wide_resnet50_2_l2_eps1,
250,wide_resnet50_2_l2_eps1,3,0.60625,wide_resnet50_2_l2_eps1,
251,wide_resnet50_2_l2_eps1,5,0.3125,wide_resnet50_2_l2_eps1,
252,wide_resnet50_2_l2_eps1,7,0.2125,wide_resnet50_2_l2_eps1,
253,wide_resnet50_2_l2_eps1,10,0.09375,wide_resnet50_2_l2_eps1,
254,wide_resnet50_2_l2_eps1,15,0.1125,wide_resnet50_2_l2_eps1,
255,wide_resnet50_2_l2_eps1,40,0.08125,wide_resnet50_2_l2_eps1,
256,wide_resnet50_2_l2_eps3,0,0.9375,wide_resnet50_2_l2_eps3,
257,wide_resnet50_2_l2_eps3,1,0.8875,wide_resnet50_2_l2_eps3,
258,wide_resnet50_2_l2_eps3,3,0.575,wide_resnet50_2_l2_eps3,
259,wide_resnet50_2_l2_eps3,5,0.34375,wide_resnet50_2_l2_eps3,
260,wide_resnet50_2_l2_eps3,7,0.2,wide_resnet50_2_l2_eps3,
261,wide_resnet50_2_l2_eps3,10,0.1,wide_resnet50_2_l2_eps3,
262,wide_resnet50_2_l2_eps3,15,0.1375,wide_resnet50_2_l2_eps3,
263,wide_resnet50_2_l2_eps3,40,0.1,wide_resnet50_2_l2_eps3,
264,wide_resnet50_2_l2_eps5,0,0.90625,wide_resnet50_2_l2_eps5,
265,wide_resnet50_2_l2_eps5,1,0.85625,wide_resnet50_2_l2_eps5,
266,wide_resnet50_2_l2_eps5,3,0.525,wide_resnet50_2_l2_eps5,
267,wide_resnet50_2_l2_eps5,5,0.34375,wide_resnet50_2_l2_eps5,
268,wide_resnet50_2_l2_eps5,7,0.275,wide_resnet50_2_l2_eps5,
269,wide_resnet50_2_l2_eps5,10,0.175,wide_resnet50_2_l2_eps5,
270,wide_resnet50_2_l2_eps5,15,0.13125,wide_resnet50_2_l2_eps5,
271,wide_resnet50_2_l2_eps5,40,0.10625,wide_resnet50_2_l2_eps5,
272,resnet18_linf_eps0_5,0,0.95625,resnet18_linf_eps0_5,
273,resnet18_linf_eps0_5,1,0.86875,resnet18_linf_eps0_5,
274,resnet18_linf_eps0_5,3,0.48125,resnet18_linf_eps0_5,
275,resnet18_linf_eps0_5,5,0.25,resnet18_linf_eps0_5,
276,resnet18_linf_eps0_5,7,0.16875,resnet18_linf_eps0_5,
277,resnet18_linf_eps0_5,10,0.1125,resnet18_linf_eps0_5,
278,resnet18_linf_eps0_5,15,0.125,resnet18_linf_eps0_5,
279,resnet18_linf_eps0_5,40,0.0875,resnet18_linf_eps0_5,
280,resnet18_linf_eps1,0,0.88125,resnet18_linf_eps1,
281,resnet18_linf_eps1,1,0.84375,resnet18_linf_eps1,
282,resnet18_linf_eps1,3,0.55,resnet18_linf_eps1,
283,resnet18_linf_eps1,5,0.29375,resnet18_linf_eps1,
284,resnet18_linf_eps1,7,0.175,resnet18_linf_eps1,
285,resnet18_linf_eps1,10,0.1375,resnet18_linf_eps1,
286,resnet18_linf_eps1,15,0.075,resnet18_linf_eps1,
287,resnet18_linf_eps1,40,0.06875,resnet18_linf_eps1,
288,resnet18_linf_eps2,0,0.86875,resnet18_linf_eps2,
289,resnet18_linf_eps2,1,0.875,resnet18_linf_eps2,
290,resnet18_linf_eps2,3,0.50625,resnet18_linf_eps2,
291,resnet18_linf_eps2,5,0.2875,resnet18_linf_eps2,
292,resnet18_linf_eps2,7,0.16875,resnet18_linf_eps2,
293,resnet18_linf_eps2,10,0.15,resnet18_linf_eps2,
294,resnet18_linf_eps2,15,0.0875,resnet18_linf_eps2,
