,subj,condition,yvalue,decision-maker-ID,colour
119,resnet50_l2_eps0_25,4-3-10,0.31431842077317873,resnet50_l2_eps0_25,
120,resnet50_l2_eps0_5,4-3-10,0.2756756063106135,resnet50_l2_eps0_5,
121,resnet50_l2_eps1,4-3-10,0.3184097720478387,resnet50_l2_eps1,
122,resnet50_l2_eps3,4-3-10,0.3638655613988866,resnet50_l2_eps3,
123,resnet50_l2_eps5,4-3-10,0.3557471037574064,resnet50_l2_eps5,
124,wide_resnet50_2_l2_eps0,4-3-10,0.25730726270048376,wide_resnet50_2_l2_eps0,
125,wide_resnet50_2_l2_eps0_01,4-3-10,0.2917746366868854,wide_resnet50_2_l2_eps0_01,
126,wide_resnet50_2_l2_eps0_03,4-3-10,0.2647171833676387,wide_resnet50_2_l2_eps0_03,
127,wide_resnet50_2_l2_eps0_05,4-3-10,0.26456262666023367,wide_resnet50_2_l2_eps0_05,
128,wide_resnet50_2_l2_eps0_1,4-3-10,0.30238601859839614,wide_resnet50_2_l2_eps0_1,
129,wide_resnet50_2_l2_eps0_25,4-3-10,0.29507724041191813,wide_resnet50_2_l2_eps0_25,
130,wide_resnet50_2_l2_eps0_5,4-3-10,0.2559830158841984,wide_resnet50_2_l2_eps0_5,
131,wide_resnet50_2_l2_eps1,4-3-10,0.3192565800823138,wide_resnet50_2_l2_eps1,
132,wide_resnet50_2_l2_eps3,4-3-10,0.3752788962790785,wide_resnet50_2_l2_eps3,
133,wide_resnet50_2_l2_eps5,4-3-10,0.3260648844759307,wide_resnet50_2_l2_eps5,
134,resnet18_linf_eps0_5,4-3-10,0.3873313033328922,resnet18_linf_eps0_5,
135,resnet18_linf_eps1,4-3-10,0.29740722229978994,resnet18_linf_eps1,
136,resnet18_linf_eps2,4-3-10,0.2985864716155956,resnet18_linf_eps2,
137,resnet18_linf_eps4,4-3-10,0.317487321753959,resnet18_linf_eps4,
138,resnet18_linf_eps8,4-3-10,0.3656331714082119,resnet18_linf_eps8,
139,resnet50_linf_eps0_5,4-3-10,0.2680826659722619,resnet50_linf_eps0_5,
140,resnet50_linf_eps1,4-3-10,0.3303030950719739,resnet50_linf_eps1,
141,resnet50_linf_eps2,4-3-10,0.33070317839272245,resnet50_linf_eps2,
142,resnet50_linf_eps4,4-3-10,0.32121986161884447,resnet50_linf_eps4,
143,resnet50_linf_eps8,4-3-10,0.34052182284678323,resnet50_linf_eps8,
144,wide_resnet50_2_linf_eps0_5,4-3-10,0.3359437602185078,wide_resnet50_2_linf_eps0_5,
145,wide_resnet50_2_linf_eps1,4-3-10,0.37753475796742797,wide_resnet50_2_linf_eps1,
146,wide_resnet50_2_linf_eps2,4-3-10,0.2861095390443755,wide_resnet50_2_linf_eps2,
147,wide_resnet50_2_linf_eps4,4-3-10,0.32579744397926214,wide_resnet50_2_linf_eps4,
148,wide_resnet50_2_linf_eps8,4-3-10,0.3830723894859285,wide_resnet50_2_linf_eps8,
149,humans,4-3-10,0.459143943614196,subject-01_subject-02_subject-03_subject-04,
150,Debenedetti2022Light_XCiT_S12,8-3-10,0.37908695930584674,Debenedetti2022Light_XCiT_S12,
151,Debenedetti2022Light_XCiT_M12,8-3-10,0.4344844938666073,Debenedetti2022Light_XCiT_M12,
