,subj,condition,yvalue,decision-maker-ID,colour
340,resnet50_linf_eps4,0.7,0.16875,resnet50_linf_eps4,
341,resnet50_linf_eps4,0.55,0.11875,resnet50_linf_eps4,
342,resnet50_linf_eps4,0.45,0.0625,resnet50_linf_eps4,
343,resnet50_linf_eps4,0.4,0.0625,resnet50_linf_eps4,
344,resnet50_linf_eps8,inf,0.89375,resnet50_linf_eps8,
345,resnet50_linf_eps8,3.0,0.4,resnet50_linf_eps8,
346,resnet50_linf_eps8,1.5,0.30625,resnet50_linf_eps8,
347,resnet50_linf_eps8,1.0,0.25,resnet50_linf_eps8,
348,resnet50_linf_eps8,0.7,0.175,resnet50_linf_eps8,
349,resnet50_linf_eps8,0.55,0.1375,resnet50_linf_eps8,
350,resnet50_linf_eps8,0.45,0.11875,resnet50_linf_eps8,
351,resnet50_linf_eps8,0.4,0.0625,resnet50_linf_eps8,
352,wide_resnet50_2_linf_eps0_5,inf,1.0,wide_resnet50_2_linf_eps0_5,
353,wide_resnet50_2_linf_eps0_5,3.0,0.55625,wide_resnet50_2_linf_eps0_5,
354,wide_resnet50_2_linf_eps0_5,1.5,0.35625,wide_resnet50_2_linf_eps0_5,
355,wide_resnet50_2_linf_eps0_5,1.0,0.24375,wide_resnet50_2_linf_eps0_5,
356,wide_resnet50_2_linf_eps0_5,0.7,0.1375,wide_resnet50_2_linf_eps0_5,
357,wide_resnet50_2_linf_eps0_5,0.55,0.13125,wide_resnet50_2_linf_eps0_5,
358,wide_resnet50_2_linf_eps0_5,0.45,0.05625,wide_resnet50_2_linf_eps0_5,
359,wide_resnet50_2_linf_eps0_5,0.4,0.05,wide_resnet50_2_linf_eps0_5,
360,wide_resnet50_2_linf_eps1,inf,0.9875,wide_resnet50_2_linf_eps1,
361,wide_resnet50_2_linf_eps1,3.0,0.525,wide_resnet50_2_linf_eps1,
362,wide_resnet50_2_linf_eps1,1.5,0.26875,wide_resnet50_2_linf_eps1,
363,wide_resnet50_2_linf_eps1,1.0,0.18125,wide_resnet50_2_linf_eps1,
364,wide_resnet50_2_linf_eps1,0.7,0.175,wide_resnet50_2_linf_eps1,
365,wide_resnet50_2_linf_eps1,0.55,0.1625,wide_resnet50_2_linf_eps1,
366,wide_resnet50_2_linf_eps1,0.45,0.1,wide_resnet50_2_linf_eps1,
367,wide_resnet50_2_linf_eps1,0.4,0.0625,wide_resnet50_2_linf_eps1,
368,wide_resnet50_2_linf_eps2,inf,0.9875,wide_resnet50_2_linf_eps2,
369,wide_resnet50_2_linf_eps2,3.0,0.54375,wide_resnet50_2_linf_eps2,
370,wide_resnet50_2_linf_eps2,1.5,0.34375,wide_resnet50_2_linf_eps2,
371,wide_resnet50_2_linf_eps2,1.0,0.30625,wide_resnet50_2_linf_eps2,
372,wide_resnet50_2_linf_eps2,0.7,0.23125,wide_resnet50_2_linf_eps2,
373,wide_resnet50_2_linf_eps2,0.55,0.16875,wide_resnet50_2_linf_eps2,
374,wide_resnet50_2_linf_eps2,0.45,0.10625,wide_resnet50_2_linf_eps2,
375,wide_resnet50_2_linf_eps2,0.4,0.0625,wide_resnet50_2_linf_eps2,
376,wide_resnet50_2_linf_eps4,inf,0.94375,wide_resnet50_2_linf_eps4,
377,wide_resnet50_2_linf_eps4,3.0,0.53125,wide_resnet50_2_linf_eps4,
378,wide_resnet50_2_linf_eps4,1.5,0.34375,wide_resnet50_2_linf_eps4,
379,wide_resnet50_2_linf_eps4,1.0,0.24375,wide_resnet50_2_linf_eps4,
380,wide_resnet50_2_linf_eps4,0.7,0.1375,wide_resnet50_2_linf_eps4,
381,wide_resnet50_2_linf_eps4,0.55,0.1,wide_resnet50_2_linf_eps4,
382,wide_resnet50_2_linf_eps4,0.45,0.1125,wide_resnet50_2_linf_eps4,
383,wide_resnet50_2_linf_eps4,0.4,0.0625,wide_resnet50_2_linf_eps4,
384,wide_resnet50_2_linf_eps8,inf,0.9,wide_resnet50_2_linf_eps8,
385,wide_resnet50_2_linf_eps8,3.0,0.4875,wide_resnet50_2_linf_eps8,
386,wide_resnet50_2_linf_eps8,1.5,0.33125,wide_resnet50_2_linf_eps8,
387,wide_resnet50_2_linf_eps8,1.0,0.2625,wide_resnet50_2_linf_eps8,
388,wide_resnet50_2_linf_eps8,0.7,0.15,wide_resnet50_2_linf_eps8,
389,wide_resnet50_2_linf_eps8,0.55,0.10625,wide_resnet50_2_linf_eps8,
390,wide_resnet50_2_linf_eps8,0.45,0.08125,wide_resnet50_2_linf_eps8,
391,wide_resnet50_2_linf_eps8,0.4,0.0625,wide_resnet50_2_linf_eps8,
392,humans,inf,0.8828125,subject-01_subject-02_subject-03_subject-04,
393,humans,3.0,0.8078125,subject-01_subject-02_subject-03_subject-04,
394,humans,1.5,0.7390625,subject-01_subject-02_subject-03_subject-04,
395,humans,1.0,0.615625,subject-01_subject-02_subject-03_subject-04,
396,humans,0.7,0.353125,subject-01_subject-02_subject-03_subject-04,
397,humans,0.55,0.178125,subject-01_subject-02_subject-03_subject-04,
398,humans,0.45,0.0734375,subject-01_subject-02_subject-03_subject-04,
399,humans,0.4,0.0640625,subject-01_subject-02_subject-03_subject-04,
